2022-04-02 16:59:58 | loaded 474/482 parameter items from ./YOLOLITE/model/v5lite-s.pth
2022-04-02 16:59:58 | Optimizer groups: 82 .bias, 82 conv.weight, 79 other
2022-04-02 16:59:59 | Image sizes 512 train, 512 test,  Using 8 dataloader workers, Logging results to YOLOLITE/save_nowarm, Starting training for 50 epochs...
2022-04-02 17:24:41 | epoch   15/50 | iter: 154/259 | boxloss 0.029510 | objloss 0.007768 | clsloss 0.011126 | totalloss 0.048403 | labels 357 | time 0.369930s
2022-04-02 17:24:41 | epoch   15/50 | iter: 155/259 | boxloss 0.029515 | objloss 0.007772 | clsloss 0.011126 | totalloss 0.048413 | labels 430 | time 0.371361s
2022-04-02 17:24:42 | epoch   15/50 | iter: 156/259 | boxloss 0.029517 | objloss 0.007767 | clsloss 0.011123 | totalloss 0.048407 | labels 411 | time 0.376024s
2022-04-02 17:24:42 | epoch   15/50 | iter: 157/259 | boxloss 0.029527 | objloss 0.007770 | clsloss 0.011125 | totalloss 0.048422 | labels 442 | time 0.377244s
2022-04-02 17:24:43 | epoch   15/50 | iter: 158/259 | boxloss 0.029528 | objloss 0.007768 | clsloss 0.011129 | totalloss 0.048426 | labels 461 | time 0.378419s
2022-04-02 17:24:43 | epoch   15/50 | iter: 159/259 | boxloss 0.029538 | objloss 0.007772 | clsloss 0.011127 | totalloss 0.048436 | labels 488 | time 0.371704s
2022-04-02 17:24:43 | epoch   15/50 | iter: 160/259 | boxloss 0.029532 | objloss 0.007763 | clsloss 0.011122 | totalloss 0.048417 | labels 348 | time 0.379694s
2022-04-02 17:24:44 | epoch   15/50 | iter: 161/259 | boxloss 0.029535 | objloss 0.007761 | clsloss 0.011131 | totalloss 0.048427 | labels 401 | time 0.370813s
2022-04-02 17:24:44 | epoch   15/50 | iter: 162/259 | boxloss 0.029539 | objloss 0.007757 | clsloss 0.011138 | totalloss 0.048434 | labels 355 | time 0.369850s
2022-04-02 17:24:44 | epoch   15/50 | iter: 163/259 | boxloss 0.029551 | objloss 0.007758 | clsloss 0.011142 | totalloss 0.048451 | labels 472 | time 0.371625s
2022-04-02 17:24:45 | epoch   15/50 | iter: 164/259 | boxloss 0.029545 | objloss 0.007757 | clsloss 0.011145 | totalloss 0.048447 | labels 381 | time 0.375938s
2022-04-02 17:24:45 | epoch   15/50 | iter: 165/259 | boxloss 0.029542 | objloss 0.007751 | clsloss 0.011149 | totalloss 0.048442 | labels 351 | time 0.377552s
2022-04-02 17:24:46 | epoch   15/50 | iter: 166/259 | boxloss 0.029556 | objloss 0.007757 | clsloss 0.011147 | totalloss 0.048460 | labels 496 | time 0.377193s
2022-04-02 17:24:46 | epoch   15/50 | iter: 167/259 | boxloss 0.029568 | objloss 0.007755 | clsloss 0.011151 | totalloss 0.048474 | labels 442 | time 0.373404s
2022-04-02 17:24:46 | epoch   15/50 | iter: 168/259 | boxloss 0.029563 | objloss 0.007752 | clsloss 0.011152 | totalloss 0.048467 | labels 361 | time 0.377863s
2022-04-02 17:24:47 | epoch   15/50 | iter: 169/259 | boxloss 0.029560 | objloss 0.007750 | clsloss 0.011152 | totalloss 0.048462 | labels 401 | time 0.370413s
2022-04-02 17:24:47 | epoch   15/50 | iter: 170/259 | boxloss 0.029555 | objloss 0.007752 | clsloss 0.011146 | totalloss 0.048453 | labels 419 | time 0.370797s
2022-04-02 17:24:47 | epoch   15/50 | iter: 171/259 | boxloss 0.029555 | objloss 0.007754 | clsloss 0.011143 | totalloss 0.048452 | labels 413 | time 0.372656s
2022-04-02 17:24:48 | epoch   15/50 | iter: 172/259 | boxloss 0.029557 | objloss 0.007750 | clsloss 0.011139 | totalloss 0.048446 | labels 384 | time 0.371396s
2022-04-02 17:24:48 | epoch   15/50 | iter: 173/259 | boxloss 0.029562 | objloss 0.007754 | clsloss 0.011143 | totalloss 0.048459 | labels 429 | time 0.371240s
2022-04-02 17:24:49 | epoch   15/50 | iter: 174/259 | boxloss 0.029558 | objloss 0.007751 | clsloss 0.011143 | totalloss 0.048452 | labels 371 | time 0.377838s
2022-04-02 17:24:49 | epoch   15/50 | iter: 175/259 | boxloss 0.029569 | objloss 0.007752 | clsloss 0.011152 | totalloss 0.048473 | labels 430 | time 0.375622s
2022-04-02 17:24:49 | epoch   15/50 | iter: 176/259 | boxloss 0.029570 | objloss 0.007753 | clsloss 0.011155 | totalloss 0.048477 | labels 429 | time 0.370644s
2022-04-02 17:24:50 | epoch   15/50 | iter: 177/259 | boxloss 0.029569 | objloss 0.007758 | clsloss 0.011155 | totalloss 0.048481 | labels 443 | time 0.371256s
2022-04-02 17:24:50 | epoch   15/50 | iter: 178/259 | boxloss 0.029547 | objloss 0.007750 | clsloss 0.011149 | totalloss 0.048445 | labels 334 | time 0.369020s
2022-04-02 17:24:50 | epoch   15/50 | iter: 179/259 | boxloss 0.029547 | objloss 0.007744 | clsloss 0.011144 | totalloss 0.048434 | labels 373 | time 0.375108s
2022-04-02 17:24:51 | epoch   15/50 | iter: 180/259 | boxloss 0.029541 | objloss 0.007737 | clsloss 0.011148 | totalloss 0.048426 | labels 352 | time 0.376361s
2022-04-02 17:24:51 | epoch   15/50 | iter: 181/259 | boxloss 0.029537 | objloss 0.007734 | clsloss 0.011146 | totalloss 0.048417 | labels 378 | time 0.378425s
2022-04-02 17:24:52 | epoch   15/50 | iter: 182/259 | boxloss 0.029531 | objloss 0.007728 | clsloss 0.011141 | totalloss 0.048400 | labels 340 | time 0.376109s
2022-04-02 17:24:52 | epoch   15/50 | iter: 183/259 | boxloss 0.029519 | objloss 0.007719 | clsloss 0.011137 | totalloss 0.048375 | labels 304 | time 0.370518s
2022-04-02 17:24:52 | epoch   15/50 | iter: 184/259 | boxloss 0.029517 | objloss 0.007726 | clsloss 0.011133 | totalloss 0.048376 | labels 455 | time 0.378352s
2022-04-02 17:24:53 | epoch   15/50 | iter: 185/259 | boxloss 0.029509 | objloss 0.007730 | clsloss 0.011138 | totalloss 0.048377 | labels 428 | time 0.371098s
2022-04-02 17:24:53 | epoch   15/50 | iter: 186/259 | boxloss 0.029511 | objloss 0.007733 | clsloss 0.011140 | totalloss 0.048384 | labels 481 | time 0.379359s
2022-04-02 17:24:53 | epoch   15/50 | iter: 187/259 | boxloss 0.029508 | objloss 0.007735 | clsloss 0.011132 | totalloss 0.048376 | labels 415 | time 0.370808s
2022-04-02 17:24:54 | epoch   15/50 | iter: 188/259 | boxloss 0.029507 | objloss 0.007735 | clsloss 0.011132 | totalloss 0.048374 | labels 401 | time 0.373893s
2022-04-02 17:24:54 | epoch   15/50 | iter: 189/259 | boxloss 0.029506 | objloss 0.007736 | clsloss 0.011136 | totalloss 0.048378 | labels 428 | time 0.369851s
2022-04-02 17:24:55 | epoch   15/50 | iter: 190/259 | boxloss 0.029508 | objloss 0.007743 | clsloss 0.011133 | totalloss 0.048383 | labels 493 | time 0.375587s
2022-04-02 17:24:55 | epoch   15/50 | iter: 191/259 | boxloss 0.029514 | objloss 0.007738 | clsloss 0.011135 | totalloss 0.048388 | labels 421 | time 0.378329s
2022-04-02 17:24:55 | epoch   15/50 | iter: 192/259 | boxloss 0.029518 | objloss 0.007746 | clsloss 0.011130 | totalloss 0.048394 | labels 514 | time 0.370026s
2022-04-02 17:24:56 | epoch   15/50 | iter: 193/259 | boxloss 0.029525 | objloss 0.007748 | clsloss 0.011125 | totalloss 0.048398 | labels 435 | time 0.370940s
2022-04-02 17:24:56 | epoch   15/50 | iter: 194/259 | boxloss 0.029518 | objloss 0.007751 | clsloss 0.011123 | totalloss 0.048391 | labels 429 | time 0.370476s
2022-04-02 17:24:56 | epoch   15/50 | iter: 195/259 | boxloss 0.029524 | objloss 0.007754 | clsloss 0.011125 | totalloss 0.048403 | labels 435 | time 0.377063s
2022-04-02 17:24:57 | epoch   15/50 | iter: 196/259 | boxloss 0.029535 | objloss 0.007754 | clsloss 0.011129 | totalloss 0.048419 | labels 458 | time 0.370707s
2022-04-02 17:24:57 | epoch   15/50 | iter: 197/259 | boxloss 0.029539 | objloss 0.007752 | clsloss 0.011132 | totalloss 0.048422 | labels 425 | time 0.370962s
2022-04-02 17:24:58 | epoch   15/50 | iter: 198/259 | boxloss 0.029530 | objloss 0.007745 | clsloss 0.011133 | totalloss 0.048408 | labels 353 | time 0.370556s
2022-04-02 17:24:58 | epoch   15/50 | iter: 199/259 | boxloss 0.029529 | objloss 0.007744 | clsloss 0.011134 | totalloss 0.048407 | labels 434 | time 0.371875s
2022-04-02 17:24:58 | epoch   15/50 | iter: 200/259 | boxloss 0.029524 | objloss 0.007741 | clsloss 0.011126 | totalloss 0.048390 | labels 416 | time 0.370736s
2022-04-02 17:24:59 | epoch   15/50 | iter: 201/259 | boxloss 0.029520 | objloss 0.007737 | clsloss 0.011129 | totalloss 0.048386 | labels 360 | time 0.371007s
2022-04-02 17:24:59 | epoch   15/50 | iter: 202/259 | boxloss 0.029528 | objloss 0.007735 | clsloss 0.011129 | totalloss 0.048393 | labels 403 | time 0.371277s
2022-04-02 17:24:59 | epoch   15/50 | iter: 203/259 | boxloss 0.029529 | objloss 0.007740 | clsloss 0.011131 | totalloss 0.048401 | labels 463 | time 0.371295s
2022-04-02 17:25:00 | epoch   15/50 | iter: 204/259 | boxloss 0.029531 | objloss 0.007738 | clsloss 0.011129 | totalloss 0.048398 | labels 387 | time 0.373407s
2022-04-02 17:25:00 | epoch   15/50 | iter: 205/259 | boxloss 0.029529 | objloss 0.007738 | clsloss 0.011125 | totalloss 0.048392 | labels 408 | time 0.375527s
2022-04-02 17:25:00 | epoch   15/50 | iter: 206/259 | boxloss 0.029534 | objloss 0.007743 | clsloss 0.011121 | totalloss 0.048398 | labels 506 | time 0.371429s
2022-04-02 17:25:01 | epoch   15/50 | iter: 207/259 | boxloss 0.029534 | objloss 0.007744 | clsloss 0.011119 | totalloss 0.048397 | labels 414 | time 0.370138s
2022-04-02 17:25:01 | epoch   15/50 | iter: 208/259 | boxloss 0.029535 | objloss 0.007748 | clsloss 0.011120 | totalloss 0.048403 | labels 480 | time 0.371812s
2022-04-02 17:25:02 | epoch   15/50 | iter: 209/259 | boxloss 0.029530 | objloss 0.007748 | clsloss 0.011117 | totalloss 0.048396 | labels 433 | time 0.374984s
2022-04-02 17:25:02 | epoch   15/50 | iter: 210/259 | boxloss 0.029535 | objloss 0.007749 | clsloss 0.011116 | totalloss 0.048401 | labels 406 | time 0.379007s
2022-04-02 17:25:02 | epoch   15/50 | iter: 211/259 | boxloss 0.029536 | objloss 0.007752 | clsloss 0.011114 | totalloss 0.048402 | labels 408 | time 0.370428s
2022-04-02 17:25:03 | epoch   15/50 | iter: 212/259 | boxloss 0.029530 | objloss 0.007754 | clsloss 0.011111 | totalloss 0.048395 | labels 420 | time 0.379682s
2022-04-02 17:25:03 | epoch   15/50 | iter: 213/259 | boxloss 0.029532 | objloss 0.007751 | clsloss 0.011111 | totalloss 0.048394 | labels 398 | time 0.371582s
2022-04-02 17:25:03 | epoch   15/50 | iter: 214/259 | boxloss 0.029528 | objloss 0.007751 | clsloss 0.011115 | totalloss 0.048394 | labels 368 | time 0.375021s
2022-04-02 17:25:04 | epoch   15/50 | iter: 215/259 | boxloss 0.029526 | objloss 0.007758 | clsloss 0.011108 | totalloss 0.048393 | labels 491 | time 0.375867s
2022-04-02 17:25:04 | epoch   15/50 | iter: 216/259 | boxloss 0.029519 | objloss 0.007761 | clsloss 0.011107 | totalloss 0.048387 | labels 408 | time 0.370409s
2022-04-02 17:25:05 | epoch   15/50 | iter: 217/259 | boxloss 0.029525 | objloss 0.007767 | clsloss 0.011105 | totalloss 0.048396 | labels 501 | time 0.373277s
2022-04-02 17:25:05 | epoch   15/50 | iter: 218/259 | boxloss 0.029524 | objloss 0.007768 | clsloss 0.011108 | totalloss 0.048400 | labels 428 | time 0.380610s
2022-04-02 17:25:05 | epoch   15/50 | iter: 219/259 | boxloss 0.029531 | objloss 0.007770 | clsloss 0.011113 | totalloss 0.048414 | labels 485 | time 0.373806s
2022-04-02 17:25:06 | epoch   15/50 | iter: 220/259 | boxloss 0.029534 | objloss 0.007774 | clsloss 0.011120 | totalloss 0.048428 | labels 469 | time 0.373523s
2022-04-02 17:25:06 | epoch   15/50 | iter: 221/259 | boxloss 0.029536 | objloss 0.007769 | clsloss 0.011129 | totalloss 0.048434 | labels 372 | time 0.371845s
2022-04-02 17:25:06 | epoch   15/50 | iter: 222/259 | boxloss 0.029540 | objloss 0.007769 | clsloss 0.011133 | totalloss 0.048442 | labels 415 | time 0.370015s
2022-04-02 17:25:07 | epoch   15/50 | iter: 223/259 | boxloss 0.029542 | objloss 0.007769 | clsloss 0.011134 | totalloss 0.048445 | labels 408 | time 0.370232s
2022-04-02 17:25:07 | epoch   15/50 | iter: 224/259 | boxloss 0.029543 | objloss 0.007769 | clsloss 0.011134 | totalloss 0.048447 | labels 397 | time 0.370100s
2022-04-02 17:25:08 | epoch   15/50 | iter: 225/259 | boxloss 0.029536 | objloss 0.007772 | clsloss 0.011135 | totalloss 0.048442 | labels 465 | time 0.376967s
2022-04-02 17:25:08 | epoch   15/50 | iter: 226/259 | boxloss 0.029540 | objloss 0.007771 | clsloss 0.011139 | totalloss 0.048449 | labels 408 | time 0.370528s
2022-04-02 17:25:08 | epoch   15/50 | iter: 227/259 | boxloss 0.029539 | objloss 0.007772 | clsloss 0.011140 | totalloss 0.048451 | labels 435 | time 0.371221s
2022-04-02 17:25:09 | epoch   15/50 | iter: 228/259 | boxloss 0.029538 | objloss 0.007775 | clsloss 0.011138 | totalloss 0.048450 | labels 453 | time 0.371126s
2022-04-02 17:25:09 | epoch   15/50 | iter: 229/259 | boxloss 0.029538 | objloss 0.007778 | clsloss 0.011140 | totalloss 0.048456 | labels 522 | time 0.370615s
2022-04-02 17:25:09 | epoch   15/50 | iter: 230/259 | boxloss 0.029535 | objloss 0.007780 | clsloss 0.011135 | totalloss 0.048450 | labels 427 | time 0.370500s
2022-04-02 17:25:10 | epoch   15/50 | iter: 231/259 | boxloss 0.029543 | objloss 0.007779 | clsloss 0.011135 | totalloss 0.048458 | labels 460 | time 0.373415s
2022-04-02 17:25:10 | epoch   15/50 | iter: 232/259 | boxloss 0.029539 | objloss 0.007780 | clsloss 0.011128 | totalloss 0.048447 | labels 441 | time 0.370289s
2022-04-02 17:25:11 | epoch   15/50 | iter: 233/259 | boxloss 0.029544 | objloss 0.007783 | clsloss 0.011132 | totalloss 0.048459 | labels 489 | time 0.371644s
2022-04-02 17:25:11 | epoch   15/50 | iter: 234/259 | boxloss 0.029538 | objloss 0.007787 | clsloss 0.011130 | totalloss 0.048456 | labels 432 | time 0.372882s
2022-04-02 17:25:11 | epoch   15/50 | iter: 235/259 | boxloss 0.029540 | objloss 0.007791 | clsloss 0.011124 | totalloss 0.048455 | labels 490 | time 0.380939s
2022-04-02 17:25:12 | epoch   15/50 | iter: 236/259 | boxloss 0.029543 | objloss 0.007798 | clsloss 0.011125 | totalloss 0.048467 | labels 479 | time 0.374089s
2022-04-02 17:25:12 | epoch   15/50 | iter: 237/259 | boxloss 0.029548 | objloss 0.007801 | clsloss 0.011124 | totalloss 0.048472 | labels 471 | time 0.371579s
2022-04-02 17:25:12 | epoch   15/50 | iter: 238/259 | boxloss 0.029544 | objloss 0.007802 | clsloss 0.011121 | totalloss 0.048468 | labels 464 | time 0.370036s
2022-04-02 17:25:13 | epoch   15/50 | iter: 239/259 | boxloss 0.029550 | objloss 0.007798 | clsloss 0.011120 | totalloss 0.048468 | labels 392 | time 0.371901s
2022-04-02 17:25:13 | epoch   15/50 | iter: 240/259 | boxloss 0.029551 | objloss 0.007805 | clsloss 0.011117 | totalloss 0.048473 | labels 517 | time 0.374125s
2022-04-02 17:25:14 | epoch   15/50 | iter: 241/259 | boxloss 0.029552 | objloss 0.007807 | clsloss 0.011114 | totalloss 0.048473 | labels 455 | time 0.370500s
2022-04-02 17:25:14 | epoch   15/50 | iter: 242/259 | boxloss 0.029544 | objloss 0.007806 | clsloss 0.011111 | totalloss 0.048461 | labels 376 | time 0.376184s
2022-04-02 17:25:14 | epoch   15/50 | iter: 243/259 | boxloss 0.029546 | objloss 0.007808 | clsloss 0.011111 | totalloss 0.048465 | labels 443 | time 0.370582s
2022-04-02 17:25:15 | epoch   15/50 | iter: 244/259 | boxloss 0.029545 | objloss 0.007808 | clsloss 0.011114 | totalloss 0.048467 | labels 409 | time 0.364758s
2022-04-02 17:25:15 | epoch   15/50 | iter: 245/259 | boxloss 0.029537 | objloss 0.007804 | clsloss 0.011112 | totalloss 0.048453 | labels 343 | time 0.364790s
2022-04-02 17:25:15 | epoch   15/50 | iter: 246/259 | boxloss 0.029541 | objloss 0.007802 | clsloss 0.011119 | totalloss 0.048462 | labels 434 | time 0.364619s
2022-04-02 17:25:16 | epoch   15/50 | iter: 247/259 | boxloss 0.029550 | objloss 0.007806 | clsloss 0.011118 | totalloss 0.048473 | labels 505 | time 0.365142s
2022-04-02 17:25:16 | epoch   15/50 | iter: 248/259 | boxloss 0.029551 | objloss 0.007807 | clsloss 0.011118 | totalloss 0.048476 | labels 441 | time 0.364630s
2022-04-02 17:25:16 | epoch   15/50 | iter: 249/259 | boxloss 0.029556 | objloss 0.007809 | clsloss 0.011119 | totalloss 0.048484 | labels 479 | time 0.364748s
2022-04-02 17:25:17 | epoch   15/50 | iter: 250/259 | boxloss 0.029563 | objloss 0.007806 | clsloss 0.011125 | totalloss 0.048494 | labels 411 | time 0.364718s
2022-04-02 17:25:17 | epoch   15/50 | iter: 251/259 | boxloss 0.029560 | objloss 0.007803 | clsloss 0.011124 | totalloss 0.048486 | labels 349 | time 0.365520s
2022-04-02 17:25:18 | epoch   15/50 | iter: 252/259 | boxloss 0.029555 | objloss 0.007799 | clsloss 0.011122 | totalloss 0.048477 | labels 374 | time 0.364942s
2022-04-02 17:25:18 | epoch   15/50 | iter: 253/259 | boxloss 0.029560 | objloss 0.007797 | clsloss 0.011127 | totalloss 0.048484 | labels 378 | time 0.365059s
2022-04-02 17:25:18 | epoch   15/50 | iter: 254/259 | boxloss 0.029558 | objloss 0.007794 | clsloss 0.011130 | totalloss 0.048482 | labels 359 | time 0.364485s
2022-04-02 17:25:19 | epoch   15/50 | iter: 255/259 | boxloss 0.029560 | objloss 0.007792 | clsloss 0.011129 | totalloss 0.048481 | labels 391 | time 0.364984s
2022-04-02 17:25:19 | epoch   15/50 | iter: 256/259 | boxloss 0.029567 | objloss 0.007787 | clsloss 0.011130 | totalloss 0.048484 | labels 425 | time 0.365188s
2022-04-02 17:25:19 | epoch   15/50 | iter: 257/259 | boxloss 0.029567 | objloss 0.007789 | clsloss 0.011133 | totalloss 0.048489 | labels 438 | time 0.364563s
2022-04-02 17:25:20 | epoch   15/50 | iter: 258/259 | boxloss 0.029570 | objloss 0.007786 | clsloss 0.011128 | totalloss 0.048483 | labels 371 | time 0.365364s
2022-04-02 17:25:20 | epoch   15/50 | iter: 259/259 | boxloss 0.029575 | objloss 0.007784 | clsloss 0.011129 | totalloss 0.048489 | labels 235 | time 0.255655s
2022-04-02 17:25:23 | epoch   16/50 | iter:   1/259 | boxloss 0.030027 | objloss 0.008546 | clsloss 0.009549 | totalloss 0.048122 | labels 480 | time 2.996857s
2022-04-02 17:25:23 | epoch   16/50 | iter:   2/259 | boxloss 0.029456 | objloss 0.008134 | clsloss 0.009977 | totalloss 0.047566 | labels 432 | time 0.466368s
2022-04-02 17:25:24 | epoch   16/50 | iter:   3/259 | boxloss 0.030121 | objloss 0.008346 | clsloss 0.010328 | totalloss 0.048794 | labels 517 | time 0.418165s
2022-04-02 17:25:24 | epoch   16/50 | iter:   4/259 | boxloss 0.029885 | objloss 0.008271 | clsloss 0.010575 | totalloss 0.048730 | labels 398 | time 0.387272s
2022-04-02 17:25:25 | epoch   16/50 | iter:   5/259 | boxloss 0.029522 | objloss 0.008034 | clsloss 0.010724 | totalloss 0.048280 | labels 359 | time 0.457258s
2022-04-02 17:25:25 | epoch   16/50 | iter:   6/259 | boxloss 0.029122 | objloss 0.007820 | clsloss 0.010499 | totalloss 0.047441 | labels 360 | time 0.397040s
2022-04-02 17:25:26 | epoch   16/50 | iter:   7/259 | boxloss 0.029131 | objloss 0.007703 | clsloss 0.010490 | totalloss 0.047325 | labels 406 | time 0.423765s
2022-04-02 17:25:26 | epoch   16/50 | iter:   8/259 | boxloss 0.029054 | objloss 0.007596 | clsloss 0.010372 | totalloss 0.047022 | labels 347 | time 0.446680s
2022-04-02 17:25:26 | epoch   16/50 | iter:   9/259 | boxloss 0.028812 | objloss 0.007517 | clsloss 0.010408 | totalloss 0.046737 | labels 348 | time 0.405685s
2022-04-02 17:25:27 | epoch   16/50 | iter:  10/259 | boxloss 0.028784 | objloss 0.007523 | clsloss 0.010316 | totalloss 0.046623 | labels 422 | time 0.395370s
2022-04-02 17:25:27 | epoch   16/50 | iter:  11/259 | boxloss 0.028877 | objloss 0.007570 | clsloss 0.010245 | totalloss 0.046692 | labels 421 | time 0.406552s
2022-04-02 17:25:28 | epoch   16/50 | iter:  12/259 | boxloss 0.029021 | objloss 0.007670 | clsloss 0.010289 | totalloss 0.046980 | labels 444 | time 0.401770s
2022-04-02 17:25:28 | epoch   16/50 | iter:  13/259 | boxloss 0.028999 | objloss 0.007702 | clsloss 0.010172 | totalloss 0.046873 | labels 469 | time 0.381644s
2022-04-02 17:25:28 | epoch   16/50 | iter:  14/259 | boxloss 0.029038 | objloss 0.007726 | clsloss 0.010261 | totalloss 0.047024 | labels 428 | time 0.401182s
2022-04-02 17:25:29 | epoch   16/50 | iter:  15/259 | boxloss 0.029161 | objloss 0.007764 | clsloss 0.010278 | totalloss 0.047202 | labels 444 | time 0.394079s
2022-04-02 17:25:29 | epoch   16/50 | iter:  16/259 | boxloss 0.029275 | objloss 0.007717 | clsloss 0.010372 | totalloss 0.047364 | labels 386 | time 0.378482s
2022-04-02 17:25:30 | epoch   16/50 | iter:  17/259 | boxloss 0.029188 | objloss 0.007743 | clsloss 0.010292 | totalloss 0.047223 | labels 393 | time 0.376892s
2022-04-02 17:25:30 | epoch   16/50 | iter:  18/259 | boxloss 0.029264 | objloss 0.007729 | clsloss 0.010350 | totalloss 0.047343 | labels 411 | time 0.377635s
2022-04-02 17:25:30 | epoch   16/50 | iter:  19/259 | boxloss 0.029445 | objloss 0.007776 | clsloss 0.010487 | totalloss 0.047708 | labels 523 | time 0.370674s
2022-04-02 17:25:31 | epoch   16/50 | iter:  20/259 | boxloss 0.029491 | objloss 0.007749 | clsloss 0.010522 | totalloss 0.047762 | labels 420 | time 0.380230s
2022-04-02 17:25:31 | epoch   16/50 | iter:  21/259 | boxloss 0.029507 | objloss 0.007731 | clsloss 0.010549 | totalloss 0.047787 | labels 397 | time 0.371873s
2022-04-02 17:25:31 | epoch   16/50 | iter:  22/259 | boxloss 0.029540 | objloss 0.007763 | clsloss 0.010620 | totalloss 0.047923 | labels 494 | time 0.371812s
2022-04-02 17:25:32 | epoch   16/50 | iter:  23/259 | boxloss 0.029576 | objloss 0.007780 | clsloss 0.010673 | totalloss 0.048030 | labels 458 | time 0.376129s
2022-04-02 17:25:32 | epoch   16/50 | iter:  24/259 | boxloss 0.029683 | objloss 0.007850 | clsloss 0.010633 | totalloss 0.048166 | labels 548 | time 0.378276s
2022-04-02 17:25:33 | epoch   16/50 | iter:  25/259 | boxloss 0.029695 | objloss 0.007883 | clsloss 0.010617 | totalloss 0.048195 | labels 459 | time 0.372010s
2022-04-02 17:25:33 | epoch   16/50 | iter:  26/259 | boxloss 0.029735 | objloss 0.007860 | clsloss 0.010629 | totalloss 0.048224 | labels 442 | time 0.370600s
2022-04-02 17:25:33 | epoch   16/50 | iter:  27/259 | boxloss 0.029770 | objloss 0.007880 | clsloss 0.010674 | totalloss 0.048324 | labels 434 | time 0.377103s
2022-04-02 17:25:34 | epoch   16/50 | iter:  28/259 | boxloss 0.029772 | objloss 0.007883 | clsloss 0.010686 | totalloss 0.048340 | labels 390 | time 0.371098s
2022-04-02 17:25:34 | epoch   16/50 | iter:  29/259 | boxloss 0.029796 | objloss 0.007885 | clsloss 0.010734 | totalloss 0.048415 | labels 427 | time 0.378464s
2022-04-02 17:25:34 | epoch   16/50 | iter:  30/259 | boxloss 0.029790 | objloss 0.007864 | clsloss 0.010760 | totalloss 0.048415 | labels 413 | time 0.376669s
2022-04-02 17:25:35 | epoch   16/50 | iter:  31/259 | boxloss 0.029734 | objloss 0.007849 | clsloss 0.010723 | totalloss 0.048306 | labels 409 | time 0.371461s
2022-04-02 17:25:35 | epoch   16/50 | iter:  32/259 | boxloss 0.029732 | objloss 0.007820 | clsloss 0.010696 | totalloss 0.048248 | labels 378 | time 0.373060s
2022-04-02 17:25:36 | epoch   16/50 | iter:  33/259 | boxloss 0.029739 | objloss 0.007827 | clsloss 0.010698 | totalloss 0.048264 | labels 459 | time 0.376546s
2022-04-02 17:25:36 | epoch   16/50 | iter:  34/259 | boxloss 0.029700 | objloss 0.007825 | clsloss 0.010748 | totalloss 0.048273 | labels 413 | time 0.369844s
2022-04-02 17:25:36 | epoch   16/50 | iter:  35/259 | boxloss 0.029701 | objloss 0.007841 | clsloss 0.010767 | totalloss 0.048308 | labels 451 | time 0.370651s
2022-04-02 17:25:37 | epoch   16/50 | iter:  36/259 | boxloss 0.029681 | objloss 0.007831 | clsloss 0.010781 | totalloss 0.048293 | labels 435 | time 0.370978s
2022-04-02 17:25:37 | epoch   16/50 | iter:  37/259 | boxloss 0.029655 | objloss 0.007821 | clsloss 0.010759 | totalloss 0.048235 | labels 409 | time 0.370999s
2022-04-02 17:25:37 | epoch   16/50 | iter:  38/259 | boxloss 0.029699 | objloss 0.007833 | clsloss 0.010744 | totalloss 0.048276 | labels 482 | time 0.375971s
2022-04-02 17:25:38 | epoch   16/50 | iter:  39/259 | boxloss 0.029722 | objloss 0.007807 | clsloss 0.010780 | totalloss 0.048309 | labels 405 | time 0.371468s
2022-04-02 17:25:38 | epoch   16/50 | iter:  40/259 | boxloss 0.029757 | objloss 0.007787 | clsloss 0.010820 | totalloss 0.048364 | labels 436 | time 0.372408s
2022-04-02 17:25:39 | epoch   16/50 | iter:  41/259 | boxloss 0.029754 | objloss 0.007787 | clsloss 0.010820 | totalloss 0.048361 | labels 375 | time 0.383502s
2022-04-02 17:25:39 | epoch   16/50 | iter:  42/259 | boxloss 0.029709 | objloss 0.007799 | clsloss 0.010814 | totalloss 0.048322 | labels 415 | time 0.372813s
2022-04-02 17:25:39 | epoch   16/50 | iter:  43/259 | boxloss 0.029682 | objloss 0.007789 | clsloss 0.010817 | totalloss 0.048288 | labels 388 | time 0.370232s
2022-04-02 17:25:40 | epoch   16/50 | iter:  44/259 | boxloss 0.029650 | objloss 0.007777 | clsloss 0.010811 | totalloss 0.048237 | labels 432 | time 0.370565s
2022-04-02 17:25:40 | epoch   16/50 | iter:  45/259 | boxloss 0.029654 | objloss 0.007772 | clsloss 0.010827 | totalloss 0.048253 | labels 423 | time 0.372306s
2022-04-02 17:25:40 | epoch   16/50 | iter:  46/259 | boxloss 0.029609 | objloss 0.007747 | clsloss 0.010810 | totalloss 0.048166 | labels 337 | time 0.372855s
2022-04-02 17:25:41 | epoch   16/50 | iter:  47/259 | boxloss 0.029617 | objloss 0.007735 | clsloss 0.010813 | totalloss 0.048164 | labels 403 | time 0.370627s
2022-04-02 17:25:41 | epoch   16/50 | iter:  48/259 | boxloss 0.029610 | objloss 0.007738 | clsloss 0.010802 | totalloss 0.048150 | labels 420 | time 0.370551s
2022-04-02 17:25:42 | epoch   16/50 | iter:  49/259 | boxloss 0.029577 | objloss 0.007721 | clsloss 0.010808 | totalloss 0.048106 | labels 373 | time 0.371160s
